species,longitude,latitude,Combined,Point_X,Point_Y,Month,Same?,
Ixodes pacificus,-121.04624,39.20319,-121.04624+39.20319,-90274.31275,132419.6112,Mar,0,
Ixodes pacificus,-121.0481,38.77159,-121.0481+38.77159,-90965.09134,84454.09033,Mar,0,
Ixodes pacificus,-121.0481,38.77159,-121.0481+38.77159,-90965.09134,84454.09033,Mar,1,
Ixodes pacificus,-121.04812,38.77159,-121.04812+38.77159,-90966.8271,84454.10952,Mar,0,
Ixodes pacificus,-121.04812,38.77159,-121.04812+38.77159,-90966.8271,84454.10952,Mar,1,
Ixodes pacificus,-121.04812,38.77159,-121.04812+38.77159,-90966.8271,84454.10952,Mar,1,
Ixodes pacificus,-121.0723,39.4388,-121.0723+39.4388,-92226.6893,158626.4582,Mar,0,
Ixodes pacificus,-121.081,35.564,-121.081+35.564,-97885.14724,-271995.4424,Mar,0,
Ixodes pacificus,-121.081,35.564,-121.081+35.564,-97885.14724,-271995.4424,Mar,1,
Ixodes pacificus,-121.0838,38.3956,-121.0838+38.3956,-94541.17449,42697.35115,Mar,0,
Ixodes pacificus,-121.09514,39.2923,-121.09514+39.2923,-94379.1056,142369.7487,Mar,0,
Ixodes pacificus,-121.11008,39.42749,-121.11008+39.42749,-95490.6913,157407.1266,Mar,0,
Ixodes pacificus,-121.11098,38.75846,-121.11098+38.75846,-96439.40232,83056.89045,Mar,0,
Ixodes pacificus,-121.1368,39.4092,-121.1368+39.4092,-97813.47235,155402.0294,Mar,0,
Ixodes pacificus,-121.1871,38.6493,-121.1871+38.6493,-103198.7171,71004.24488,Mar,0,
Ixodes pacificus,-121.1871,38.6493,-121.1871+38.6493,-103198.7171,71004.24488,Mar,1,
Ixodes pacificus,-121.1871,38.6493,-121.1871+38.6493,-103198.7171,71004.24488,Mar,1,
Ixodes pacificus,-121.1871,38.6493,-121.1871+38.6493,-103198.7171,71004.24488,Mar,1,
Ixodes pacificus,-121.1871,38.6493,-121.1871+38.6493,-103198.7171,71004.24488,Mar,1,
Ixodes pacificus,-121.19222,39.293226,-121.19222+39.293226,-102743.8372,142573.5729,Mar,0,
Ixodes pacificus,-121.19222,39.29326,-121.19222+39.29326,-102743.7896,142577.3511,Mar,0,
Ixodes pacificus,-121.1947,39.2916,-121.1947+39.2916,-102959.8281,142395.5774,Mar,0,
Ixodes pacificus,-121.211395,38.648568,-121.211395+38.648568,-105311.7145,70949.60074,Mar,0,
Ixodes pacificus,-121.211395,38.648568,-121.211395+38.648568,-105311.7145,70949.60074,Mar,1,
Ixodes pacificus,-121.211395,38.648568,-121.211395+38.648568,-105311.7145,70949.60074,Mar,1,
Ixodes pacificus,-121.27781,41.02158,-121.27781+41.02158,-107532.2886,334620.3906,Mar,0,
Ixodes pacificus,-121.3167,39.3618,-121.3167+39.3618,-113364.9765,150335.4082,Mar,0,
Ixodes pacificus,-121.3709,37.4204,-121.3709+37.4204,-121151.4812,-65375.74155,Mar,0,
Ixodes pacificus,-121.3709,37.4204,-121.3709+37.4204,-121151.4812,-65375.74155,Mar,1,
Ixodes pacificus,-121.3712,37.4205,-121.3712+37.4205,-121177.831,-65364.24297,Mar,0,
Ixodes pacificus,-121.3812,37.4225,-121.3812+37.4225,-122058.2738,-65129.11175,Mar,0,
Ixodes pacificus,-121.3816,37.4225,-121.3816+37.4225,-122093.6201,-65128.5967,Mar,0,
Ixodes pacificus,-121.3816,37.4225,-121.3816+37.4225,-122093.6201,-65128.5967,Mar,1,
Ixodes pacificus,-121.39975,39.2299,-121.39975+39.2299,-120731.3712,135781.1871,Mar,0,
Ixodes pacificus,-121.44997,39.52121,-121.44997+39.52121,-124567.586,168215.0122,Mar,0,
Ixodes pacificus,-121.45605,37.1259,-121.45605+37.1259,-129178.74,-97996.49596,Mar,0,
Ixodes pacificus,-121.45605,37.1259,-121.45605+37.1259,-129178.74,-97996.49596,Mar,1,
Ixodes pacificus,-121.45605,37.1259,-121.45605+37.1259,-129178.74,-97996.49596,Mar,1,
Ixodes pacificus,-121.45605,37.1259,-121.45605+37.1259,-129178.74,-97996.49596,Mar,1,
Ixodes pacificus,-121.45605,37.1259,-121.45605+37.1259,-129178.74,-97996.49596,Mar,1,
Ixodes pacificus,-121.4608,37.0742,-121.4608+37.0742,-129688.6662,-103736.133,Mar,0,
Ixodes pacificus,-121.46444,37.0769444,-121.46444+37.0769444,-130007.0878,-103426.1273,Mar,0,
Ixodes pacificus,-121.4854,36.236,-121.4854+36.236,-133331.9564,-196849.0131,Mar,0,
Ixodes pacificus,-121.4854,36.236,-121.4854+36.236,-133331.9564,-196849.0131,Mar,1,
Ixodes pacificus,-121.4854,36.236,-121.4854+36.236,-133331.9564,-196849.0131,Mar,1,
Ixodes pacificus,-121.4854,36.236,-121.4854+36.236,-133331.9564,-196849.0131,Mar,1,
Ixodes pacificus,-121.4854,36.236,-121.4854+36.236,-133331.9564,-196849.0131,Mar,1,
Ixodes pacificus,-121.4854,36.236,-121.4854+36.236,-133331.9564,-196849.0131,Mar,1,
Ixodes pacificus,-121.4854,36.236,-121.4854+36.236,-133331.9564,-196849.0131,Mar,1,
Ixodes pacificus,-121.4854,36.236,-121.4854+36.236,-133331.9564,-196849.0131,Mar,1,
Ixodes pacificus,-121.4915,37.6236,-121.4915+37.6236,-131453.2605,-42628.9756,Mar,0,
Ixodes pacificus,-121.502,36.761,-121.502+36.761,-133897.5914,-138487.1824,Mar,0,
Ixodes pacificus,-121.502,36.761,-121.502+36.761,-133897.5914,-138487.1824,Mar,1,
Ixodes pacificus,-121.503783,36.759939,-121.503783+36.759939,-134058.3975,-138602.5737,Mar,0,
Ixodes pacificus,-121.504564,36.757136,-121.504564+36.757136,-134132.9602,-138912.9717,Mar,0,
Ixodes pacificus,-121.51065,40.98799,-121.51065+40.98799,-127184.6829,331180.8182,Mar,0,
Ixodes pacificus,-121.552987,37.627252,-121.552987+37.627252,-136865.3353,-42136.04224,Mar,0,
Ixodes pacificus,-121.5884,37.6267,-121.5884+37.6267,-139987.0615,-42145.69197,Mar,0,
Ixodes pacificus,-121.5884,37.6267,-121.5884+37.6267,-139987.0615,-42145.69197,Mar,1,
Ixodes pacificus,-121.5884,37.6267,-121.5884+37.6267,-139987.0615,-42145.69197,Mar,1,
Ixodes pacificus,-121.5884,37.6267,-121.5884+37.6267,-139987.0615,-42145.69197,Mar,1,
Ixodes pacificus,-121.60065,37.166243,-121.60065+37.166243,-141930.6936,-93305.88863,Mar,0,
Ixodes pacificus,-121.615,39.71566,-121.615+39.71566,-138376.1899,190047.0576,Mar,0,
Ixodes pacificus,-121.67446,37.26535,-121.67446+37.26535,-148280.3014,-82177.87831,Mar,0,
Ixodes pacificus,-121.67446,37.26535,-121.67446+37.26535,-148280.3014,-82177.87831,Mar,1,
Ixodes pacificus,-121.704167,37.33389,-121.704167+37.33389,-150773.775,-74513.2418,Mar,0,
Ixodes pacificus,-121.706667,37.32333,-121.706667+37.32333,-151016.0666,-75682.94182,Mar,0,
Ixodes pacificus,-121.7556,39.87001,-121.7556+39.87001,-150104.3065,207406.8671,Mar,0,
Ixodes pacificus,-121.7556,39.87001,-121.7556+39.87001,-150104.3065,207406.8671,Mar,1,
Ixodes pacificus,-121.7556,39.87001,-121.7556+39.87001,-150104.3065,207406.8671,Mar,1,
Ixodes pacificus,-121.887,37.619,-121.887+37.619,-166316.985,-42519.17026,Mar,0,
Ixodes pacificus,-121.90288,37.00277,-121.90288+37.00277,-169091.2101,-110978.1184,Mar,0,
Ixodes pacificus,-121.9036,37.0011,-121.9036+37.0011,-169158.9084,-111162.4238,Mar,0,
Ixodes pacificus,-121.9051,37.0145,-121.9051+37.0145,-169262.2578,-109670.5814,Mar,0,
Ixodes pacificus,-121.9051,37.0145,-121.9051+37.0145,-169262.2578,-109670.5814,Mar,1,
Ixodes pacificus,-121.9051,37.0145,-121.9051+37.0145,-169262.2578,-109670.5814,Mar,1,
Ixodes pacificus,-121.923,37.0067,-121.923+37.0067,-170869.9953,-110505.2989,Mar,0,
Ixodes pacificus,-122.00033,36.98755,-122.00033+36.98755,-177785.1788,-112491.2497,Mar,0,
Ixodes pacificus,-122.00033,36.98755,-122.00033+36.98755,-177785.1788,-112491.2497,Mar,1,
Ixodes pacificus,-122.00033,36.98755,-122.00033+36.98755,-177785.1788,-112491.2497,Mar,1,
Ixodes pacificus,-122.0239,37.6327,-122.0239+37.6327,-178348.9217,-40747.67808,Mar,0,
Ixodes pacificus,-122.0241,37.621997,-122.0241+37.621997,-178391.943,-41936.83897,Mar,0,
Ixodes pacificus,-122.029,38.493,-122.029+38.493,-176751.7385,54875.4941,Mar,0,
Ixodes pacificus,-122.0471,37.0062,-122.0471+37.0062,-181896.6303,-110329.9852,Mar,0,
Ixodes pacificus,-122.0471,37.0062,-122.0471+37.0062,-181896.6303,-110329.9852,Mar,1,
Ixodes pacificus,-122.0471,37.0062,-122.0471+37.0062,-181896.6303,-110329.9852,Mar,1,
Ixodes pacificus,-122.0471,37.0062,-122.0471+37.0062,-181896.6303,-110329.9852,Mar,1,
Ixodes pacificus,-122.0767,37.2842,-122.0767+37.2842,-183849.5365,-79378.34245,Mar,0,
Ixodes pacificus,-122.0767,37.2842,-122.0767+37.2842,-183849.5365,-79378.34245,Mar,1,
Ixodes pacificus,-122.0789,37.0175,-122.0789+37.0175,-184694.2723,-109012.7594,Mar,0,
Ixodes pacificus,-122.0789,37.0175,-122.0789+37.0175,-184694.2723,-109012.7594,Mar,1,
Ixodes pacificus,-122.095871,37.235522,-122.095871+37.235522,-185666.0828,-84750.74214,Mar,0,
Ixodes pacificus,-122.095871,37.235522,-122.095871+37.235522,-185666.0828,-84750.74214,Mar,1,
Ixodes pacificus,-122.095871,37.235522,-122.095871+37.235522,-185666.0828,-84750.74214,Mar,1,
Ixodes pacificus,-122.102,37.719,-122.102+37.719,-185017.4578,-31006.63781,Mar,0,
Ixodes pacificus,-122.1023,37.7194,-122.1023+37.7194,-185042.8736,-30961.59665,Mar,0,
Ixodes pacificus,-122.1023,37.7194,-122.1023+37.7194,-185042.8736,-30961.59665,Mar,1,
Ixodes pacificus,-122.103,37.717,-122.103+37.717,-185110.3949,-31226.96415,Mar,0,
Ixodes pacificus,-122.105779,39.208746,-122.105779+39.208746,-181672.296,134556.6105,Mar,0,
Ixodes pacificus,-122.105779,39.208746,-122.105779+39.208746,-181672.296,134556.6105,Mar,1,
Ixodes pacificus,-122.124217,37.956981,-122.124217+37.956981,-186379.9829,-4514.102314,Mar,0,
Ixodes pacificus,-122.124217,37.956981,-122.124217+37.956981,-186379.9829,-4514.102314,Mar,1,
Ixodes pacificus,-122.124217,37.956981,-122.124217+37.956981,-186379.9829,-4514.102314,Mar,1,
Ixodes pacificus,-122.124538,37.229782,-122.124538+37.229782,-188219.4849,-85332.11628,Mar,0,
Ixodes pacificus,-122.124538,37.229782,-122.124538+37.229782,-188219.4849,-85332.11628,Mar,1,
Ixodes pacificus,-122.132908,38.248522,-122.132908+38.248522,-186413.3603,27904.23765,Mar,0,
Ixodes pacificus,-122.146,38.4934,-122.146+38.4934,-186941.2938,55144.35907,Mar,0,
Ixodes pacificus,-122.146319,37.089247,-122.146319+37.089247,-190502.4339,-100906.2659,Mar,0,
Ixodes pacificus,-122.146319,37.089247,-122.146319+37.089247,-190502.4339,-100906.2659,Mar,1,
Ixodes pacificus,-122.154794,37.310448,-122.154794+37.310448,-190695.7366,-76307.05127,Mar,0,
Ixodes pacificus,-122.163,37.924,-122.163+37.924,-189865.8995,-8102.60398,Mar,0,
Ixodes pacificus,-122.1662,37.8141,-122.1662+37.8141,-190425.8617,-20310.24473,Mar,0,
Ixodes pacificus,-122.1662,37.8141,-122.1662+37.8141,-190425.8617,-20310.24473,Mar,1,
Ixodes pacificus,-122.1714,37.0416,-122.1714+37.0416,-192849.4821,-106150.4256,Mar,0,
Ixodes pacificus,-122.1727,37.8152,-122.1727+37.8152,-190994.3637,-20174.91821,Mar,0,
Ixodes pacificus,-122.1727,37.8152,-122.1727+37.8152,-190994.3637,-20174.91821,Mar,1,
Ixodes pacificus,-122.1757,37.813,-122.1757+37.813,-191263.6503,-20413.37312,Mar,0,
Ixodes pacificus,-122.1871,37.8288,-122.1871+37.8288,-192225.1269,-18634.34559,Mar,0,
Ixodes pacificus,-122.221106,38.047025,-122.221106+38.047025,-194645.1253,5687.853166,Mar,0,
Ixodes pacificus,-122.22147,37.8802,-122.22147+37.8802,-195111.5172,-12851.70167,Mar,0,
Ixodes pacificus,-122.223461,37.882603,-122.223461+37.882603,-195280.0913,-12580.54178,Mar,0,
Ixodes pacificus,-122.234,37.362,-122.234+37.362,-197569.0856,-70415.77929,Mar,0,
Ixodes pacificus,-122.234,37.362,-122.234+37.362,-197569.0856,-70415.77929,Mar,1,
Ixodes pacificus,-122.234,37.362,-122.234+37.362,-197569.0856,-70415.77929,Mar,1,
Ixodes pacificus,-122.23777,40.87472,-122.23777+40.87472,-188690.1356,319821.5549,Mar,0,
Ixodes pacificus,-122.241955,37.406028,-122.241955+37.406028,-198156.7531,-65506.26505,Mar,0,
Ixodes pacificus,-122.241955,37.406028,-122.241955+37.406028,-198156.7531,-65506.26505,Mar,1,
Ixodes pacificus,-122.241955,37.406028,-122.241955+37.406028,-198156.7531,-65506.26505,Mar,1,
Ixodes pacificus,-122.24213,40.43164,-122.24213+40.43164,-190221.0038,270649.3172,Mar,0,
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038,Mar,0,
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038,Mar,1,
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038,Mar,1,
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038,Mar,1,
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038,Mar,1,
Ixodes pacificus,-122.2449,37.8324,-122.2449+37.8324,-197294.8104,-18115.51826,Mar,0,
Ixodes pacificus,-122.24581,37.90472,-122.24581+37.90472,-197184.3495,-10076.28846,Mar,0,
Ixodes pacificus,-122.24581,37.90472,-122.24581+37.90472,-197184.3495,-10076.28846,Mar,1,
Ixodes pacificus,-122.2467,37.89244,-122.2467+37.89244,-197294.8249,-11439.18345,Mar,0,
Ixodes pacificus,-122.2467,37.89244,-122.2467+37.89244,-197294.8249,-11439.18345,Mar,1,
Ixodes pacificus,-122.246993,40.940079,-122.246993+40.940079,-189295.7545,327092.9055,Mar,0,
Ixodes pacificus,-122.25001,37.8949,-122.25001+37.8949,-197578.9516,-11158.8967,Mar,0,
Ixodes pacificus,-122.2527,40.8705,-122.2527+40.8705,-189959.9432,319383.0547,Mar,0,
Ixodes pacificus,-122.2541,37.39378,-122.2541+37.39378,-199262.3694,-66841.9527,Mar,0,
Ixodes pacificus,-122.2541,37.39378,-122.2541+37.39378,-199262.3694,-66841.9527,Mar,1,
Ixodes pacificus,-122.2541,37.39378,-122.2541+37.39378,-199262.3694,-66841.9527,Mar,1,
Ixodes pacificus,-122.2541,37.39378,-122.2541+37.39378,-199262.3694,-66841.9527,Mar,1,
Ixodes pacificus,-122.2541,37.39378,-122.2541+37.39378,-199262.3694,-66841.9527,Mar,1,
Ixodes pacificus,-122.255516,37.391155,-122.255516+37.391155,-199394.4622,-67130.69585,Mar,0,
Ixodes pacificus,-122.255516,37.391155,-122.255516+37.391155,-199394.4622,-67130.69585,Mar,1,
Ixodes pacificus,-122.2586,37.9059,-122.2586+37.9059,-198303.9941,-9918.472046,Mar,0,
Ixodes pacificus,-122.26015,37.90338,-122.26015+37.90338,-198446.736,-10195.28991,Mar,0,
Ixodes pacificus,-122.26015,37.90338,-122.26015+37.90338,-198446.736,-10195.28991,Mar,1,
Ixodes pacificus,-122.2603,37.9039,-122.2603+37.9039,-198458.526,-10137.18556,Mar,0,
Ixodes pacificus,-122.26879,37.9127,-122.26879+37.9127,-199180.418,-9141.391726,Mar,0,
Ixodes pacificus,-122.26879,37.9127,-122.26879+37.9127,-199180.418,-9141.391726,Mar,1,
Ixodes pacificus,-122.280139,37.472925,-122.280139+37.472925,-201352.2165,-57991.41232,Mar,0,
Ixodes pacificus,-122.280139,37.472925,-122.280139+37.472925,-201352.2165,-57991.41232,Mar,1,
Ixodes pacificus,-122.280139,37.472925,-122.280139+37.472925,-201352.2165,-57991.41232,Mar,1,
Ixodes pacificus,-122.280139,37.472925,-122.280139+37.472925,-201352.2165,-57991.41232,Mar,1,
Ixodes pacificus,-122.281319,37.469877,-122.281319+37.469877,-201464.5514,-58327.6358,Mar,0,
Ixodes pacificus,-122.281319,37.469877,-122.281319+37.469877,-201464.5514,-58327.6358,Mar,1,
Ixodes pacificus,-122.281319,37.469877,-122.281319+37.469877,-201464.5514,-58327.6358,Mar,1,
Ixodes pacificus,-122.284291,37.467612,-122.284291+37.467612,-201733.027,-58573.02987,Mar,0,
Ixodes pacificus,-122.284291,37.467612,-122.284291+37.467612,-201733.027,-58573.02987,Mar,1,
Ixodes pacificus,-122.284291,37.467612,-122.284291+37.467612,-201733.027,-58573.02987,Mar,1,
Ixodes pacificus,-122.2868,38.2975,-122.2868+38.2975,-199729.5681,33660.75281,Mar,0,
Ixodes pacificus,-122.291,37.439,-122.291+37.439,-202402.2588,-61738.42581,Mar,0,
Ixodes pacificus,-122.291,37.439,-122.291+37.439,-202402.2588,-61738.42581,Mar,1,
Ixodes pacificus,-122.291,37.439,-122.291+37.439,-202402.2588,-61738.42581,Mar,1,
Ixodes pacificus,-122.291,37.439,-122.291+37.439,-202402.2588,-61738.42581,Mar,1,
Ixodes pacificus,-122.291662,37.47817,-122.291662+37.47817,-202355.494,-57383.99225,Mar,0,
Ixodes pacificus,-122.30793,40.43938,-122.30793+40.43938,-195781.4618,271642.5485,Mar,0,
Ixodes pacificus,-122.310319,37.950137,-122.310319+37.950137,-202724.2111,-4892.827624,Mar,0,
Ixodes pacificus,-122.32111,40.80027,-122.32111+40.80027,-195918.3945,311728.2992,Mar,0,
Ixodes pacificus,-122.38016,40.59501,-122.38016+40.59501,-201473.6866,289070.148,Mar,0,
Ixodes pacificus,-122.40888,40.99055,-122.40888+40.99055,-202788.6918,333028.031,Mar,0,
Ixodes pacificus,-122.41275,40.9966,-122.41275+40.9966,-203097.3277,333707.6026,Mar,0,
Ixodes pacificus,-122.4128,40.9966,-122.4128+40.9966,-203101.5356,333707.7098,Mar,0,
Ixodes pacificus,-122.41435,39.00819,-122.41435+39.00819,-208856.0426,112908.5796,Mar,0,
Ixodes pacificus,-122.4426,38.5618,-122.4426+38.5618,-212577.4868,63370.38799,Mar,0,
Ixodes pacificus,-122.44529,40.60667,-122.44529+40.60667,-206952.1898,290504.678,Mar,0,
Ixodes pacificus,-122.5,37.5468,-122.5+37.5468,-220546.7632,-49292.53528,Mar,0,
Ixodes pacificus,-122.5081,38.53918,-122.5081+38.53918,-218343.1256,61005.68227,Mar,0,
Ixodes pacificus,-122.5081,38.53918,-122.5081+38.53918,-218343.1256,61005.68227,Mar,1,
Ixodes pacificus,-122.5085,38.5433,-122.5085+38.5433,-218365.8238,61464.41935,Mar,0,
Ixodes pacificus,-122.5085,38.5433,-122.5085+38.5433,-218365.8238,61464.41935,Mar,1,
Ixodes pacificus,-122.5202,38.3519,-122.5202+38.3519,-219949.5767,40222.69112,Mar,0,
Ixodes pacificus,-122.522,38.5518,-122.522+38.5518,-219515.6022,62440.11479,Mar,0,
Ixodes pacificus,-122.52255,38.98071,-122.52255+38.98071,-218295.1479,110099.0904,Mar,0,
Ixodes pacificus,-122.5268,38.5488,-122.5268+38.5488,-219942.1855,62117.88044,Mar,0,
Ixodes pacificus,-122.5268,38.5488,-122.5268+38.5488,-219942.1855,62117.88044,Mar,1,
Ixodes pacificus,-122.5268,38.5488,-122.5268+38.5488,-219942.1855,62117.88044,Mar,1,
Ixodes pacificus,-122.52944,38.54861,-122.52944+38.54861,-220172.4912,62102.89537,Mar,0,
Ixodes pacificus,-122.52944,38.54861,-122.52944+38.54861,-220172.4912,62102.89537,Mar,1,
Ixodes pacificus,-122.5302,37.8426,-122.5302+37.8426,-222332.8953,-16350.59479,Mar,0,
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672,Mar,0,
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672,Mar,1,
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672,Mar,1,
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672,Mar,1,
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672,Mar,1,
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672,Mar,1,
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672,Mar,1,
Ixodes pacificus,-122.5417,38.343,-122.5417+38.343,-221852.0637,39283.78672,Mar,1,
Ixodes pacificus,-122.588056,38.9233,-122.588056+38.9233,-224136.6747,103873.3187,Mar,0,
Ixodes pacificus,-122.5997,38.6527,-122.5997+38.6527,-225969.4928,73834.39048,Mar,0,
Ixodes pacificus,-122.619906,37.962666,-122.619906+37.962666,-229844.7902,-2794.230882,Mar,0,
Ixodes pacificus,-122.619906,37.962666,-122.619906+37.962666,-229844.7902,-2794.230882,Mar,1,
Ixodes pacificus,-122.619906,37.962666,-122.619906+37.962666,-229844.7902,-2794.230882,Mar,1,
Ixodes pacificus,-122.619906,37.962666,-122.619906+37.962666,-229844.7902,-2794.230882,Mar,1,
Ixodes pacificus,-122.619906,37.962666,-122.619906+37.962666,-229844.7902,-2794.230882,Mar,1,
Ixodes pacificus,-122.62694,40.65361,-122.62694+40.65361,-222177.6665,296125.7365,Mar,0,
Ixodes pacificus,-122.62694,40.65361,-122.62694+40.65361,-222177.6665,296125.7365,Mar,1,
Ixodes pacificus,-122.6369,38.91876,-122.6369+38.91876,-228379.7466,103485.4642,Mar,0,
Ixodes pacificus,-122.653,38.448,-122.653+38.448,-231237.8693,51217.39576,Mar,0,
Ixodes pacificus,-122.653,38.448,-122.653+38.448,-231237.8693,51217.39576,Mar,1,
Ixodes pacificus,-122.66,41.829,-122.66+41.829,-221314.3448,426574.4426,Mar,0,
Ixodes pacificus,-122.711546,39.333426,-122.711546+39.333426,-233525.1882,149734.6852,Mar,0,
Ixodes pacificus,-122.71305,37.94916,-122.71305+37.94916,-238057.1355,-4065.211937,Mar,0,
Ixodes pacificus,-122.71688,38.83477,-122.71688+38.83477,-235572.3987,94349.4348,Mar,0,
Ixodes pacificus,-122.77068,40.78626,-122.77068+40.78626,-233901.0749,311192.621,Mar,0,
Ixodes pacificus,-122.7708,38.9611,-122.7708+38.9611,-239836.0376,108520.1602,Mar,0,
Ixodes pacificus,-122.7708,38.9611,-122.7708+38.9611,-239836.0376,108520.1602,Mar,1,
Ixodes pacificus,-122.7708,38.9611,-122.7708+38.9611,-239836.0376,108520.1602,Mar,1,
Ixodes pacificus,-122.7708,38.9611,-122.7708+38.9611,-239836.0376,108520.1602,Mar,1,
Ixodes pacificus,-122.80428,40.72043,-122.80428+40.72043,-236952.9193,303970.8425,Mar,0,
Ixodes pacificus,-122.80735,40.74593,-122.80735+40.74593,-237128.4335,306808.3136,Mar,0,
Ixodes pacificus,-122.80735,40.74593,-122.80735+40.74593,-237128.4335,306808.3136,Mar,1,
Ixodes pacificus,-122.80735,40.74593,-122.80735+40.74593,-237128.4335,306808.3136,Mar,1,
Ixodes pacificus,-122.80759,40.73165,-122.80759+40.73165,-237195.6409,305224.2377,Mar,0,
Ixodes pacificus,-122.81175,40.8508,-122.81175+40.8508,-237154.7623,318456.2554,Mar,0,
Ixodes pacificus,-122.81175,40.8508,-122.81175+40.8508,-237154.7623,318456.2554,Mar,1,
Ixodes pacificus,-122.81352,39.0178,-122.81352+39.0178,-243345.7654,114928.2251,Mar,0,
Ixodes pacificus,-122.81353,39.01781,-122.81353+39.01781,-243346.5971,114929.3618,Mar,0,
Ixodes pacificus,-122.81353,39.01781,-122.81353+39.01781,-243346.5971,114929.3618,Mar,1,
Ixodes pacificus,-122.85083,40.85055,-122.85083+40.85055,-240450.7963,318526.9503,Mar,0,
Ixodes pacificus,-122.85085,40.85103,-122.85085+40.85103,-240450.8807,318580.261,Mar,0,
Ixodes pacificus,-122.8509,40.851,-122.8509+40.851,-240455.1967,318577.0591,Mar,0,
Ixodes pacificus,-122.85139,40.85081,-122.85139+40.85081,-240497.1471,318557.2199,Mar,0,
Ixodes pacificus,-122.85139,40.85081,-122.85139+40.85081,-240497.1471,318557.2199,Mar,1,
Ixodes pacificus,-122.85787,40.84893,-122.85787+40.84893,-241049.8221,318365.0749,Mar,0,
Ixodes pacificus,-122.85787,40.84893,-122.85787+40.84893,-241049.8221,318365.0749,Mar,1,
Ixodes pacificus,-122.8579,40.849,-122.8579+40.849,-241052.1176,318372.9183,Mar,0,
Ixodes pacificus,-122.85972,40.84972,-122.85972+40.84972,-241203.1708,318457.437,Mar,0,
Ixodes pacificus,-122.85972,40.84972,-122.85972+40.84972,-241203.1708,318457.437,Mar,1,
Ixodes pacificus,-122.85972,40.84972,-122.85972+40.84972,-241203.1708,318457.437,Mar,1,
Ixodes pacificus,-122.85972,40.84972,-122.85972+40.84972,-241203.1708,318457.437,Mar,1,
Ixodes pacificus,-122.88555,39.0425,-122.88555+39.0425,-249490.3421,117859.4489,Mar,0,
Ixodes pacificus,-122.89631,40.81803,-122.89631+40.81803,-244395.8679,315034.8469,Mar,0,
Ixodes pacificus,-122.90622,38.93461,-122.90622+38.93461,-251644.4846,105928.2026,Mar,0,
Ixodes pacificus,-122.92646,40.58976,-122.92646+40.58976,-247721.3392,289781.6094,Mar,0,
Ixodes pacificus,-122.93722,39.44361,-122.93722+39.44361,-252575.6401,162552.1927,Mar,0,
Ixodes pacificus,-122.9391,39.4413,-122.9391+39.4413,-252745.2093,162300.63,Mar,0,
Ixodes pacificus,-122.9433,39.4473,-122.9433+39.4473,-253085.5746,162978.2558,Mar,0,
Ixodes pacificus,-122.96138,40.35277,-122.96138+40.35277,-251498.2199,263569.2317,Mar,0,
Ixodes pacificus,-122.9744,38.9044,-122.9744+38.9044,-257651.5078,102755.1641,Mar,0,
Ixodes pacificus,-122.9744,38.9044,-122.9744+38.9044,-257651.5078,102755.1641,Mar,1,
Ixodes pacificus,-122.97444,38.90444,-122.97444+38.90444,-257654.8322,102759.7165,Mar,0,
Ixodes pacificus,-122.97444,38.90444,-122.97444+38.90444,-257654.8322,102759.7165,Mar,1,
Ixodes pacificus,-123.00962,40.59685,-123.00962+40.59685,-254733.4475,290788.8247,Mar,0,
Ixodes pacificus,-123.053,40.579,-123.053+40.579,-258467.6876,288925.2589,Mar,0,
Ixodes pacificus,-123.128,40.773,-123.128+40.773,-264104.4468,310659.7178,Mar,0,
Ixodes pacificus,-123.13072,40.77596,-123.13072+40.77596,-264323.1712,310995.7282,Mar,0,
Ixodes pacificus,-123.23658,40.35423,-123.23658+40.35423,-274855.737,264495.2144,Mar,0,
Ixodes pacificus,-123.6117,40.1763,-123.6117+40.1763,-307449.7082,245898.1587,Mar,0,
Ixodes pacificus,-123.661,40.085,-123.661+40.085,-312035.8709,235925.3685,Mar,0,
Ixodes pacificus,-123.9973,40.1385,-123.9973+40.1385,-340432.8835,243020.4298,Mar,0,
Ixodes pacificus,-124.0359,40.3358,-124.0359+40.3358,-342785.7535,265053.5477,Mar,0,
Ixodes pacificus,-116.6256,33.0503,-116.6256+33.0503,315424.9601,-545837.0152,May,0,
Ixodes pacificus,-116.6256,33.0503,-116.6256+33.0503,315424.9601,-545837.0152,May,1,
