Month,background,longitude,latitude
March,background,-7606.34484,437695.7473
March,background,-204469.2625,437395.162
March,background,-248974.9522,434295.0267
March,background,-137880.6834,434389.0629
March,background,-70219.98692,434382.6737
March,background,-221416.022,432377.972
March,background,-349699.2999,431902.9346
March,background,-337218.2301,432030.9837
March,background,-158392.2606,431483.1996
March,background,-80129.0227,431453.0821
March,background,-100237.1398,430382.8407
March,background,-10777.80326,426913.0216
March,background,-123976.2654,426644.9763
March,background,-66311.17332,425588.7237
March,background,-204277.2955,424843.9953
March,background,-277935.3426,424977.9518
March,background,-15758.83406,424440.934
March,background,-185815.8251,421749.174
March,background,-275895.3032,422127.1474
March,background,-164145.7941,421324.4247
March,background,-143566.1789,420201.4283
March,background,-221223.3095,418817.3975
March,background,-176600.901,417132.9196
March,background,-207726.7443,416129.2963
March,background,-71365.83407,415658.7688
March,background,-108812.9244,415323.828
March,background,-280935.5043,414597.9531
March,background,-248830.7007,414633.5147
March,background,-79123.01846,412646.6411
March,background,-88690.72672,412539.8165
March,background,-114848.8322,411433.0799
March,background,-179034.7783,410961.0438
March,background,-275624.7613,410428.6649
March,background,-245194.4552,407586.0023
March,background,-288436.6185,405933.7879
March,background,-143056.7586,405177.6251
March,background,-92584.34603,405300.7327
March,background,-21578.63793,403946.1911
March,background,-163011.4552,403092.2834
March,background,-226682.7052,400536.9792
March,background,-287123.4138,398501.91
March,background,-125015.1686,398248.8522
March,background,-225936.5252,398163.5831
March,background,-218364.9474,397736.3608
March,background,-170276.3199,397027.0017
March,background,-224967.508,396104.4061
March,background,-31707.66806,395577.6426
March,background,-159656.6677,395281.2096
March,background,-129142.3047,395278.1886
March,background,-184762.3658,394820.0902
March,background,-77300.32688,393854.9358
March,background,-199431.157,393643.8287
March,background,-182960.9822,391821.0272
March,background,-121816.3797,391152.5747
March,background,-197013.0927,390655.2643
March,background,-50143.06036,388659.0457
March,background,-35369.27959,389050.9616
March,background,-242604.6125,387311.1315
March,background,-94040.83337,387495.6799
March,background,-153254.0928,385971.7836
March,background,-58169.96102,385689.0652
March,background,-325803.7938,382279.3442
March,background,-264379.8665,381801.0368
March,background,-339847.1372,381217.574
March,background,-179425.5611,379664.2686
March,background,-77283.09948,379300.0821
March,background,-166176.1223,375100.3316
March,background,-291524.9355,373606.4401
March,background,-257686.3506,370238.7801
March,background,-302158.6203,366555.7265
March,background,-140406.7693,366406.4318
March,background,-193060.2894,365931.918
March,background,-230491.4477,365791.9006
March,background,-264567.9703,362922.8881
March,background,-52973.13338,361756.1395
March,background,-256645.2578,360972.8872
March,background,-136938.4253,360351.5858
March,background,-101018.5461,359042.7501
March,background,-217616.1494,356799.1381
March,background,-271149.019,355458.6396
March,background,-211485.1592,354667.3229
March,background,-214055.2406,353904.0468
March,background,-36996.83269,353446.4257
March,background,-341096.6315,350515.68
March,background,-254759.1254,349966.4222
March,background,-243933.8311,349966.0603
March,background,-137348.739,348865.2581
March,background,-259707.0876,347866.4768
March,background,-119669.1472,344586.7979
March,background,-247033.1932,342077.8075
March,background,-29711.3626,341366.0601
March,background,-98367.39716,340652.7597
March,background,-190200.8127,338220.6088
March,background,-50464.96532,334935.758
March,background,-207162.2771,334851.423
March,background,-71762.89026,333381.6639
March,background,-136439.8954,333649.5313
March,background,-103302.2816,332580.9074
March,background,-106979.6037,332806.6765
March,background,-227718.3849,331732.8126
March,background,-267937.8426,331253.941
March,background,-287537.0136,331309.6315
March,background,-109027.0755,331246.797
March,background,-309497.8753,330847.8528
March,background,-136174.7134,328774.3801
March,background,-149514.0084,326665.7883
March,background,-239690.8259,325773.8367
March,background,-275270.9048,325855.4701
March,background,-215845.3097,325639.3885
March,background,-189755.016,324993.3515
March,background,-46340.2346,323921.7843
March,background,-21596.84728,322952.8
March,background,-331216.9112,322677.6127
March,background,-87088.37271,322169.9828
March,background,-150397.3256,321602.0661
March,background,-254395.5435,320950.6045
March,background,-324294.3587,321004.1048
March,background,-163419.7444,318346.7967
March,background,-108784.3537,318218.2203
March,background,-19251.03304,318167.7159
March,background,-26655.31983,317473.2216
March,background,-138600.6979,316135.5824
March,background,-68040.38918,315632.3515
March,background,-154208.234,315433.2536
March,background,-297983.9109,314334.16
March,background,-254259.4467,314210.1581
March,background,-54545.25713,314343.4136
March,background,-256177.5005,313935.7933
March,background,-181427.1198,312780.6751
March,background,-272050.6915,312447.8767
March,background,-25600.1112,312282.2298
March,background,-18317.03959,311065.7843
March,background,-279977.8005,310259.6058
March,background,-272089.4997,309443.2152
March,background,-296308.5178,308998.6956
March,background,-251925.8457,308084.1554
March,background,-41688.18357,307858.8021
March,background,-76403.2793,303791.8257
March,background,-7033.854578,302499.9152
March,background,-208955.1771,302238.864
March,background,-272990.2438,300412.9418
March,background,-100106.2543,300127.3688
March,background,-226595.891,299770.8289
March,background,-183874.0931,294891.6227
March,background,-130441.7947,292390.391
March,background,-232242.7973,291630.0997
March,background,-220132.9959,290246.1904
March,background,-299661.6366,289066.1193
March,background,-307121.6962,288649.4603
March,background,-86349.07553,287926.7748
March,background,-255462.3258,286831.6968
March,background,-305524.0018,285791.2914
March,background,-237192.6152,284767.3477
March,background,-52564.72132,284414.4928
March,background,-280945.998,284167.9786
March,background,-370642.7652,281608.751
March,background,-270979.7426,279786.5087
March,background,-88951.75424,278760.0455
March,background,-111314.9938,279094.8662
March,background,-229648.5911,276864.0647
March,background,-145757.4408,274882.4942
March,background,-7842.490246,273522.2956
March,background,-104470.4259,272429.9524
March,background,-294246.6284,270671.6828
March,background,-191802.2176,270702.2863
March,background,-138681.9608,269007.6622
March,background,-79803.12008,268805.0247
March,background,-29695.22257,267837.0257
March,background,-199961.5955,266974.4149
March,background,-74828.63369,266975.1476
March,background,-272636.5965,266139.1611
March,background,-325296.8514,266151.407
March,background,-90824.41089,263163.7631
March,background,-136815.1867,262675.114
March,background,-350133.1563,261320.7452
March,background,-219043.7702,260354.5258
March,background,-168460.7213,258558.0522
March,background,-309229.2206,258062.3909
March,background,-356609.291,257449.7954
March,background,-352849.8907,255865.1522
March,background,-131784.9417,255110.9408
March,background,-251993.7071,253915.3636
March,background,-335620.3966,253921.5844
March,background,-355046.3917,253456.7643
March,background,-89414.59605,252794.692
March,background,-183872.6809,253077.6768
March,background,-74891.27268,252991.0358
March,background,-206446.8407,252360.1373
March,background,-216592.6064,251589.831
March,background,-164455.11,251122.7521
March,background,-239466.2404,250088.6102
March,background,-207935.9488,248643.5011
March,background,-87224.7336,248493.0194
March,background,-23338.25518,247874.4375
March,background,-325068.6709,247568.3493
March,background,-249612.8758,247768.3723
March,background,-291863.9328,247856.8752
March,background,-291002.1847,246691.1731
March,background,-179014.4537,246553.1337
March,background,-332598.6827,245548.878
March,background,-267896.8284,240163.2491
March,background,-328965.92,239928.3902
March,background,-105856.1101,240237.0943
March,background,-39709.04443,237885.5072
March,background,-199614.7686,238262.4616
March,background,-184047.9164,236802.7691
March,background,-229843.8964,236042.3735
March,background,-26001.97139,235301.9726
March,background,-130409.5581,235058.642
March,background,-252519.5363,232924.3226
